loss,accuracy,val_loss,val_accuracy
0.035268381237983704,0.9908975958824158,0.4235924482345581,0.9055117964744568
0.008607519790530205,0.9977244138717651,0.2702040672302246,0.9484609961509705
0.0011827453272417188,0.9994943141937256,0.30779194831848145,0.9420186281204224
0.00444794213399291,0.998735785484314,0.3609256148338318,0.932712972164154
0.008161338046193123,0.9978508353233337,0.3243539035320282,0.9370078444480896
0.0017060592072084546,0.9991150498390198,0.11313305050134659,0.9763779640197754
0.00031479247263632715,0.9998735785484314,0.2584303021430969,0.9498926401138306
0.00017440774536225945,1.0,0.31933051347732544,0.9434502720832825
3.9086393371690065e-05,1.0,0.3426133990287781,0.9434502720832825
5.668198718922213e-05,1.0,0.2921973466873169,0.9527559280395508
5.631203021039255e-05,1.0,0.3276959955692291,0.9470293521881104
0.009335595183074474,0.9972187280654907,0.271412193775177,0.9448819160461426
0.0002666451036930084,0.9998735785484314,0.263541579246521,0.9577666521072388
0.009006435051560402,0.9975979924201965,0.274213969707489,0.9362920522689819
0.004058710299432278,0.9991150498390198,0.3839671015739441,0.931281328201294
0.00033957045525312424,0.9998735785484314,0.319116473197937,0.9463135004043579
0.008748703636229038,0.9978508353233337,0.6324862241744995,0.8876163363456726
0.01847054250538349,0.9957016706466675,0.3737564980983734,0.9277022480964661
0.005299893673509359,0.9989886283874512,0.27703163027763367,0.9398711323738098
0.013405336067080498,0.9968394637107849,0.11822111159563065,0.9713672399520874
0.007229372393339872,0.9978508353233337,0.44519293308258057,0.9241231083869934
0.0019994210451841354,0.999367892742157,0.2503383159637451,0.9677881002426147
0.0048340242356061935,0.998735785484314,0.19441233575344086,0.9634932279586792
0.00025398287107236683,0.9998735785484314,0.2705395519733429,0.9498926401138306
0.0008655253914184868,0.9998735785484314,0.39365699887275696,0.9370078444480896
0.00047176252701319754,0.9997471570968628,0.3120273947715759,0.9463135004043579
0.0002951618516817689,1.0,0.3331546187400818,0.9506084322929382
3.761616608244367e-05,1.0,0.27585718035697937,0.9613457322120667
