loss,accuracy,val_loss,val_accuracy
0.007545218337327242,0.998103678226471,0.13921786844730377,0.9670723080635071
0.004498290829360485,0.998103678226471,0.14682640135288239,0.9663564562797546
0.011485344730317593,0.9967130422592163,0.41511258482933044,0.9105225205421448
0.011395256035029888,0.9959545135498047,0.06590047478675842,0.9778096079826355
0.006947117391973734,0.9982300996780396,0.3091980516910553,0.9434502720832825
0.006389005109667778,0.9979772567749023,0.06964997947216034,0.9799570441246033
0.012299668043851852,0.9957016706466675,0.2765878438949585,0.9463135004043579
0.013880020007491112,0.9960809350013733,0.09798179566860199,0.965640664100647
0.007872352376580238,0.9967130422592163,0.38169288635253906,0.932712972164154
0.003021716605871916,0.9991150498390198,0.16453132033348083,0.9677881002426147
0.009236125275492668,0.9969658851623535,0.16829220950603485,0.9591982960700989
0.004518378060311079,0.9991150498390198,0.23839180171489716,0.9570508003234863
0.0024655365850776434,0.999367892742157,0.15427254140377045,0.9692197442054749
0.0017227871576324105,0.9994943141937256,0.2828245460987091,0.9577666521072388
0.006330220028758049,0.9970923066139221,0.19844958186149597,0.9563350081443787
0.012133839540183544,0.9954488277435303,0.3288740813732147,0.9162490963935852
0.019067762419581413,0.9931731820106506,0.07017297297716141,0.975662112236023
0.005835120100528002,0.9984829425811768,0.17159362137317657,0.9591982960700989
0.0036329871509224176,0.998735785484314,0.13723592460155487,0.9649248123168945
0.005099998787045479,0.9984829425811768,0.2531072199344635,0.9434502720832825
0.004019445274025202,0.9984829425811768,0.09425602853298187,0.975662112236023
0.005197871010750532,0.9984829425811768,0.3066224455833435,0.9484609961509705
0.0010992580791935325,0.9996207356452942,0.2848716080188751,0.9498926401138306
0.004004385322332382,0.9984829425811768,0.3843371868133545,0.9362920522689819
0.014371981844305992,0.9964601993560791,0.3922885060310364,0.932712972164154
0.007445120718330145,0.9982300996780396,0.23469991981983185,0.9448819160461426
0.0031490225810557604,0.9991150498390198,0.23987366259098053,0.9556191563606262
0.0049530817195773125,0.9983565211296082,0.4519058167934418,0.9212598204612732
0.0048339590430259705,0.9986093640327454,0.16470640897750854,0.9670723080635071
0.009712022729218006,0.9974715709686279,0.4053768515586853,0.9384394884109497
0.002872614422813058,0.9988622069358826,0.13941477239131927,0.9735146760940552
0.004696596879512072,0.9986093640327454,0.1541031152009964,0.9699355959892273
0.007375247776508331,0.9978508353233337,0.2877134680747986,0.9527559280395508
0.008916324004530907,0.9977244138717651,0.1022445484995842,0.9770937561988831
0.002325246809050441,0.9992414712905884,0.30382436513900757,0.9470293521881104
0.0003991357807535678,1.0,0.2743310034275055,0.9563350081443787
0.00032050732988864183,0.9998735785484314,0.2846200466156006,0.960629940032959
0.0001102502501453273,1.0,0.27627819776535034,0.9613457322120667
0.0014129687333479524,0.9996207356452942,0.18961814045906067,0.9649248123168945
0.00017418341303709894,1.0,0.2520742416381836,0.9620615839958191
0.00021954723342787474,1.0,0.38600337505340576,0.9498926401138306
0.001135865692049265,0.9996207356452942,0.18460237979888916,0.9713672399520874
0.0002079136756947264,1.0,0.2843129336833954,0.9634932279586792
0.011873548850417137,0.9974715709686279,0.16558140516281128,0.9613457322120667
0.027424700558185577,0.99051833152771,0.5693871378898621,0.8911954164505005
0.004873138386756182,0.9986093640327454,0.18140581250190735,0.9577666521072388
0.00929331686347723,0.9970923066139221,0.40932539105415344,0.9126700162887573
0.006680639460682869,0.9979772567749023,0.16284580528736115,0.9599140882492065
0.009717264212667942,0.9972187280654907,0.17273327708244324,0.9649248123168945
0.0072026667185127735,0.9979772567749023,0.2738507091999054,0.9441660642623901
0.0022243608254939318,0.9992414712905884,0.21689385175704956,0.9556191563606262
0.0016354400431737304,0.9994943141937256,0.11945503205060959,0.9720830321311951
0.001025946345180273,0.9996207356452942,0.15785330533981323,0.965640664100647
0.0010779669973999262,0.9996207356452942,0.3523062467575073,0.9463135004043579
0.00016349756333511323,1.0,0.3762662410736084,0.9434502720832825
0.004050086252391338,0.9983565211296082,0.5827473998069763,0.9076592922210693
0.005197500344365835,0.9979772567749023,0.18025687336921692,0.9649248123168945
0.006023393012583256,0.9974715709686279,0.26426687836647034,0.9570508003234863
0.0014150624629110098,0.9994943141937256,0.28916776180267334,0.9441660642623901
0.004022745415568352,0.9992414712905884,0.2185390144586563,0.9577666521072388
0.011833340860903263,0.9960809350013733,0.29349249601364136,0.94273442029953
0.003748736809939146,0.9983565211296082,0.21203942596912384,0.9599140882492065
0.003074204083532095,0.9989886283874512,0.1853807419538498,0.9670723080635071
0.005508053116500378,0.9973451495170593,0.057371169328689575,0.9813886880874634
0.0057614571414887905,0.9978508353233337,1.0415323972702026,0.8797423243522644
0.007339206058532,0.9977244138717651,0.25560975074768066,0.9570508003234863
0.002318320097401738,0.999367892742157,0.3937603831291199,0.9384394884109497
0.007844492793083191,0.9969658851623535,0.4305078685283661,0.9298496842384338
0.00807242188602686,0.998103678226471,0.42747578024864197,0.9434502720832825
0.0008664160268381238,0.9997471570968628,0.11344593018293381,0.9763779640197754
0.0034189389552921057,0.9991150498390198,0.24691621959209442,0.9591982960700989
0.003724432084709406,0.9982300996780396,0.43009498715400696,0.937723696231842
0.004676051903516054,0.9983565211296082,0.13114622235298157,0.9742304682731628
0.001627407968044281,0.9996207356452942,0.26811879873275757,0.9563350081443787
0.00037273133057169616,0.9998735785484314,0.31709781289100647,0.9491767883300781
8.26683099148795e-05,1.0,0.3319699168205261,0.9498926401138306
6.265853153308854e-05,1.0,0.28059178590774536,0.9570508003234863
8.174143295036629e-05,1.0,0.22134698927402496,0.9649248123168945
0.00012860030983574688,1.0,0.481550008058548,0.9405869841575623
0.0018755279015749693,0.999367892742157,0.2382473200559616,0.9577666521072388
0.002721944823861122,0.998735785484314,0.23469488322734833,0.9685039520263672
0.0101065244525671,0.9975979924201965,0.21278078854084015,0.9613457322120667
0.004998033866286278,0.998103678226471,0.22283999621868134,0.9642090201377869
0.006692133843898773,0.9973451495170593,0.4923553168773651,0.9169649481773376
0.009454384446144104,0.9977244138717651,0.21297238767147064,0.9620615839958191
0.004207852762192488,0.9986093640327454,0.24248343706130981,0.9584824442863464
0.006509819533675909,0.9979772567749023,0.14248637855052948,0.9735146760940552
0.006473083980381489,0.9977244138717651,0.30579349398612976,0.9455977082252502
0.0014608424389734864,0.9996207356452942,0.47623080015182495,0.9198281764984131
0.0006876354455016553,0.9998735785484314,0.28711169958114624,0.9570508003234863
8.741139754420146e-05,1.0,0.2852424085140228,0.9577666521072388
0.0004638554819393903,0.9998735785484314,0.1423356980085373,0.9742304682731628
0.00020315058645792305,1.0,0.22637762129306793,0.9613457322120667
0.00016021978808566928,1.0,0.3361142575740814,0.9484609961509705
0.0010090741561725736,0.9996207356452942,0.16368919610977173,0.9677881002426147
0.0014363375958055258,0.9994943141937256,0.4321173429489136,0.9448819160461426
0.0029369399417191744,0.9992414712905884,0.8037717342376709,0.8761631846427917
0.004690417554229498,0.9989886283874512,0.18732449412345886,0.9642090201377869
0.022029472514986992,0.9931731820106506,0.6655504107475281,0.9012168645858765
0.00695853540673852,0.998103678226471,0.17148177325725555,0.9613457322120667
0.003386477008461952,0.9992414712905884,0.28837260603904724,0.9405869841575623
0.0008746901294216514,0.9994943141937256,0.34825870394706726,0.9362920522689819
0.00041191524360328913,0.9998735785484314,0.1576504409313202,0.9677881002426147
0.001851415727287531,0.9996207356452942,0.12010539323091507,0.9792412519454956
0.0007279739947989583,0.9996207356452942,0.5551998615264893,0.9212598204612732
0.00021479239512700588,0.9998735785484314,0.18642541766166687,0.9670723080635071
3.339215254527517e-05,1.0,0.24506840109825134,0.960629940032959
0.010161088779568672,0.9970923066139221,0.2625497579574585,0.9620615839958191
0.0036063266452401876,0.9989886283874512,0.258506178855896,0.9599140882492065
0.00992752704769373,0.9982300996780396,0.3343384861946106,0.931281328201294
0.002239758614450693,0.9994943141937256,0.19350136816501617,0.9634932279586792
0.004539830610156059,0.9988622069358826,0.3452865183353424,0.937723696231842
0.013929049484431744,0.9964601993560791,0.6430254578590393,0.913385808467865
0.014110203832387924,0.9965866208076477,0.18769416213035583,0.9584824442863464
0.003755232086405158,0.9991150498390198,0.3443509340286255,0.9384394884109497
0.0019279405241832137,0.9994943141937256,0.17983290553092957,0.9591982960700989
0.0005452668992802501,0.9998735785484314,0.14830616116523743,0.970651388168335
